ID,VF_GENE
United_Kingdom_GCA_015131675,csgA
United_Kingdom_GCA_015131675,csgC
United_Kingdom_GCA_015131675,sifA
United_Kingdom_GCA_015131675,sopE2
United_Kingdom_GCA_015131675,sodCI
United_Kingdom_GCA_015131675,sopB/sigD
United_Kingdom_GCA_015131675,pipB
United_Kingdom_GCA_015131675,ompA
United_Kingdom_GCA_015131675,sseI/srfH
United_Kingdom_GCA_015131675,sopD2
United_Kingdom_GCA_015131675,slrP
United_Kingdom_GCA_015131675,sseL
United_Kingdom_GCA_015131675,mgtC
United_Kingdom_GCA_015131675,mgtB
United_Kingdom_GCA_015131675,misL
United_Kingdom_GCA_015131675,sinH
United_Kingdom_GCA_015131675,ratB
United_Kingdom_GCA_015131675,pipB2
United_Kingdom_GCA_015131675,lpfA
United_Kingdom_GCA_015131675,lpfB
United_Kingdom_GCA_015131675,lpfC
United_Kingdom_GCA_015131675,lpfD
United_Kingdom_GCA_015131675,lpfE
United_Kingdom_GCA_015131675,rck
United_Kingdom_GCA_015131675,spvR
United_Kingdom_GCA_015131675,spvB
United_Kingdom_GCA_015131675,spvC
United_Kingdom_GCA_015131675,pefB
United_Kingdom_GCA_015131675,pefA
United_Kingdom_GCA_015131675,pefC
United_Kingdom_GCA_015131675,pefD
United_Kingdom_GCA_015131675,sspH2
United_Kingdom_GCA_015131675,mig-14
United_Kingdom_GCA_015131675,sseK1
United_Kingdom_GCA_015131675,misL
United_Kingdom_GCA_015131675,sifB
United_Kingdom_GCA_015131675,steB
United_Kingdom_GCA_015131675,sseJ
United_Kingdom_GCA_015131735,steC
United_Kingdom_GCA_015131735,sseJ
United_Kingdom_GCA_015131735,steB
United_Kingdom_GCA_015131735,sifB
United_Kingdom_GCA_015131735,steA
United_Kingdom_GCA_015131735,ssaU
United_Kingdom_GCA_015131735,ssaT
United_Kingdom_GCA_015131735,ssaS
United_Kingdom_GCA_015131735,ssaR
United_Kingdom_GCA_015131735,ssaQ
United_Kingdom_GCA_015131735,ssaP
United_Kingdom_GCA_015131735,ssaO
United_Kingdom_GCA_015131735,ssaN
United_Kingdom_GCA_015131735,ssaV
United_Kingdom_GCA_015131735,ssaM
United_Kingdom_GCA_015131735,ssaL
United_Kingdom_GCA_015131735,ssaK
United_Kingdom_GCA_015131735,ssaJ
United_Kingdom_GCA_015131735,ssaI
United_Kingdom_GCA_015131735,ssaH
United_Kingdom_GCA_015131735,ssaG
United_Kingdom_GCA_015131735,sseG
United_Kingdom_GCA_015131735,sseF
United_Kingdom_GCA_015131735,sscB
United_Kingdom_GCA_015131735,sseE
United_Kingdom_GCA_015131735,sseD
United_Kingdom_GCA_015131735,sseC
United_Kingdom_GCA_015131735,sscA
United_Kingdom_GCA_015131735,sseB
United_Kingdom_GCA_015131735,sseA
United_Kingdom_GCA_015131735,ssaE
United_Kingdom_GCA_015131735,ssaD
United_Kingdom_GCA_015131735,ssaC
United_Kingdom_GCA_015131735,spiC/ssaB
United_Kingdom_GCA_015131735,sifA
United_Kingdom_GCA_015131735,csgC
United_Kingdom_GCA_015131735,csgA
United_Kingdom_GCA_015131735,csgB
United_Kingdom_GCA_015131735,csgD
United_Kingdom_GCA_015131735,csgE
United_Kingdom_GCA_015131735,csgF
United_Kingdom_GCA_015131735,csgG
United_Kingdom_GCA_015131735,entA
United_Kingdom_GCA_015131735,entB
United_Kingdom_GCA_015131735,fepG
United_Kingdom_GCA_015131735,fimF
United_Kingdom_GCA_015131735,fimH
United_Kingdom_GCA_015131735,fimD
United_Kingdom_GCA_015131735,fimC
United_Kingdom_GCA_015131735,fimI
United_Kingdom_GCA_015131735,sopB/sigD
United_Kingdom_GCA_015131735,pipB
United_Kingdom_GCA_015131735,ompA
United_Kingdom_GCA_015131735,sseI/srfH
United_Kingdom_GCA_015131735,sopD2
United_Kingdom_GCA_015131735,slrP
United_Kingdom_GCA_015131735,sopE2
United_Kingdom_GCA_015131735,sodCI
United_Kingdom_GCA_015131735,lpfA
United_Kingdom_GCA_015131735,lpfB
United_Kingdom_GCA_015131735,lpfC
United_Kingdom_GCA_015131735,lpfD
United_Kingdom_GCA_015131735,lpfE
United_Kingdom_GCA_015131735,sopA
United_Kingdom_GCA_015131735,misL
United_Kingdom_GCA_015131735,mgtB
United_Kingdom_GCA_015131735,mgtC
United_Kingdom_GCA_015131735,sseL
United_Kingdom_GCA_015131735,avrA
United_Kingdom_GCA_015131735,orgC
United_Kingdom_GCA_015131735,orgB
United_Kingdom_GCA_015131735,orgA
United_Kingdom_GCA_015131735,prgK
United_Kingdom_GCA_015131735,prgJ
United_Kingdom_GCA_015131735,prgI
United_Kingdom_GCA_015131735,prgH
United_Kingdom_GCA_015131735,sptP
United_Kingdom_GCA_015131735,sicP
United_Kingdom_GCA_015131735,sipA/sspA
United_Kingdom_GCA_015131735,sipD
United_Kingdom_GCA_015131735,sipC/sspC
United_Kingdom_GCA_015131735,sipB/sspB
United_Kingdom_GCA_015131735,sicA
United_Kingdom_GCA_015131735,spaS
United_Kingdom_GCA_015131735,spaR
United_Kingdom_GCA_015131735,spaQ
United_Kingdom_GCA_015131735,spaP
United_Kingdom_GCA_015131735,spaO
United_Kingdom_GCA_015131735,invJ
United_Kingdom_GCA_015131735,invI
United_Kingdom_GCA_015131735,invC
United_Kingdom_GCA_015131735,invB
United_Kingdom_GCA_015131735,invA
United_Kingdom_GCA_015131735,invE
United_Kingdom_GCA_015131735,invG
United_Kingdom_GCA_015131735,invF
United_Kingdom_GCA_015131735,invH
United_Kingdom_GCA_015131735,sopD
United_Kingdom_GCA_015131735,sinH
United_Kingdom_GCA_015131735,ratB
United_Kingdom_GCA_015131735,pipB2
United_Kingdom_GCA_015131735,rck
United_Kingdom_GCA_015131735,spvR
United_Kingdom_GCA_015131735,spvB
United_Kingdom_GCA_015131735,spvC
United_Kingdom_GCA_015131735,pefB
United_Kingdom_GCA_015131735,pefA
United_Kingdom_GCA_015131735,pefC
United_Kingdom_GCA_015131735,pefD
United_Kingdom_GCA_015131735,mig-14
United_Kingdom_GCA_015131735,sseK1
United_Kingdom_GCA_015131735,misL
United_Kingdom_GCA_015131735,sifB
United_Kingdom_GCA_015131735,steB
United_Kingdom_GCA_015131735,sseJ
United_Kingdom_GCA_015131835,sopA
United_Kingdom_GCA_015131835,csgG
United_Kingdom_GCA_015131835,csgF
United_Kingdom_GCA_015131835,csgE
United_Kingdom_GCA_015131835,csgD
United_Kingdom_GCA_015131835,csgB
United_Kingdom_GCA_015131835,csgA
United_Kingdom_GCA_015131835,csgC
United_Kingdom_GCA_015131835,sifA
United_Kingdom_GCA_015131835,entA
United_Kingdom_GCA_015131835,entB
United_Kingdom_GCA_015131835,fepG
United_Kingdom_GCA_015131835,fimF
United_Kingdom_GCA_015131835,fimH
United_Kingdom_GCA_015131835,fimD
United_Kingdom_GCA_015131835,fimC
United_Kingdom_GCA_015131835,fimI
United_Kingdom_GCA_015131835,sseJ
United_Kingdom_GCA_015131835,steB
United_Kingdom_GCA_015131835,sifB
United_Kingdom_GCA_015131835,steA
United_Kingdom_GCA_015131835,ssaU
United_Kingdom_GCA_015131835,ssaT
United_Kingdom_GCA_015131835,ssaS
United_Kingdom_GCA_015131835,ssaR
United_Kingdom_GCA_015131835,ssaQ
United_Kingdom_GCA_015131835,ssaP
United_Kingdom_GCA_015131835,ssaO
United_Kingdom_GCA_015131835,ssaN
United_Kingdom_GCA_015131835,ssaV
United_Kingdom_GCA_015131835,ssaM
United_Kingdom_GCA_015131835,ssaL
United_Kingdom_GCA_015131835,ssaK
United_Kingdom_GCA_015131835,ssaJ
United_Kingdom_GCA_015131835,ssaI
United_Kingdom_GCA_015131835,ssaH
United_Kingdom_GCA_015131835,ssaG
United_Kingdom_GCA_015131835,sseG
United_Kingdom_GCA_015131835,sseF
United_Kingdom_GCA_015131835,sscB
United_Kingdom_GCA_015131835,sseE
United_Kingdom_GCA_015131835,sseD
United_Kingdom_GCA_015131835,sseC
United_Kingdom_GCA_015131835,sscA
United_Kingdom_GCA_015131835,sseB
United_Kingdom_GCA_015131835,sseA
United_Kingdom_GCA_015131835,ssaE
United_Kingdom_GCA_015131835,ssaD
United_Kingdom_GCA_015131835,ssaC
United_Kingdom_GCA_015131835,spiC/ssaB
United_Kingdom_GCA_015131835,sopB/sigD
United_Kingdom_GCA_015131835,pipB
United_Kingdom_GCA_015131835,ompA
United_Kingdom_GCA_015131835,sseI/srfH
United_Kingdom_GCA_015131835,sopD2
United_Kingdom_GCA_015131835,slrP
United_Kingdom_GCA_015131835,sopE2
United_Kingdom_GCA_015131835,sodCI
United_Kingdom_GCA_015131835,sseL
United_Kingdom_GCA_015131835,pipB2
United_Kingdom_GCA_015131835,mig-14
United_Kingdom_GCA_015131835,mgtC
United_Kingdom_GCA_015131835,mgtB
United_Kingdom_GCA_015131835,misL
United_Kingdom_GCA_015131835,avrA
United_Kingdom_GCA_015131835,orgC
United_Kingdom_GCA_015131835,orgB
United_Kingdom_GCA_015131835,orgA
United_Kingdom_GCA_015131835,prgK
United_Kingdom_GCA_015131835,prgJ
United_Kingdom_GCA_015131835,prgI
United_Kingdom_GCA_015131835,prgH
United_Kingdom_GCA_015131835,sptP
United_Kingdom_GCA_015131835,sicP
United_Kingdom_GCA_015131835,sipA/sspA
United_Kingdom_GCA_015131835,sipD
United_Kingdom_GCA_015131835,sipC/sspC
United_Kingdom_GCA_015131835,sipB/sspB
United_Kingdom_GCA_015131835,sicA
United_Kingdom_GCA_015131835,spaS
United_Kingdom_GCA_015131835,spaR
United_Kingdom_GCA_015131835,spaQ
United_Kingdom_GCA_015131835,spaP
United_Kingdom_GCA_015131835,spaO
United_Kingdom_GCA_015131835,invJ
United_Kingdom_GCA_015131835,invI
United_Kingdom_GCA_015131835,invC
United_Kingdom_GCA_015131835,invB
United_Kingdom_GCA_015131835,invA
United_Kingdom_GCA_015131835,invE
United_Kingdom_GCA_015131835,invG
United_Kingdom_GCA_015131835,invF
United_Kingdom_GCA_015131835,invH
United_Kingdom_GCA_015131835,sopD
United_Kingdom_GCA_015131835,sinH
United_Kingdom_GCA_015131835,ratB
United_Kingdom_GCA_015131835,steC
United_Kingdom_GCA_015131835,lpfA
United_Kingdom_GCA_015131835,lpfB
United_Kingdom_GCA_015131835,lpfC
United_Kingdom_GCA_015131835,lpfD
United_Kingdom_GCA_015131835,lpfE
United_Kingdom_GCA_015131835,rck
United_Kingdom_GCA_015131835,spvR
United_Kingdom_GCA_015131835,spvB
United_Kingdom_GCA_015131835,spvC
United_Kingdom_GCA_015131835,pefB
United_Kingdom_GCA_015131835,pefA
United_Kingdom_GCA_015131835,pefC
United_Kingdom_GCA_015131835,pefD
United_Kingdom_GCA_015131835,sspH2
United_Kingdom_GCA_015131835,sseK1
United_Kingdom_GCA_015131835,misL
United_Kingdom_GCA_015131835,steB
United_Kingdom_GCA_015131835,sseJ
United_Kingdom_GCA_015131995,sopD
United_Kingdom_GCA_015131995,invH
United_Kingdom_GCA_015131995,invF
United_Kingdom_GCA_015131995,invG
United_Kingdom_GCA_015131995,invE
United_Kingdom_GCA_015131995,invA
United_Kingdom_GCA_015131995,invB
United_Kingdom_GCA_015131995,invC
United_Kingdom_GCA_015131995,invI
United_Kingdom_GCA_015131995,invJ
United_Kingdom_GCA_015131995,spaO
United_Kingdom_GCA_015131995,spaP
United_Kingdom_GCA_015131995,spaQ
United_Kingdom_GCA_015131995,spaR
United_Kingdom_GCA_015131995,spaS
United_Kingdom_GCA_015131995,sicA
United_Kingdom_GCA_015131995,sipB/sspB
United_Kingdom_GCA_015131995,sipC/sspC
United_Kingdom_GCA_015131995,sipD
United_Kingdom_GCA_015131995,sipA/sspA
United_Kingdom_GCA_015131995,sicP
United_Kingdom_GCA_015131995,sptP
United_Kingdom_GCA_015131995,prgH
United_Kingdom_GCA_015131995,prgI
United_Kingdom_GCA_015131995,prgJ
United_Kingdom_GCA_015131995,prgK
United_Kingdom_GCA_015131995,orgA
United_Kingdom_GCA_015131995,orgB
United_Kingdom_GCA_015131995,orgC
United_Kingdom_GCA_015131995,avrA
United_Kingdom_GCA_015131995,sspH2
United_Kingdom_GCA_015131995,sopA
United_Kingdom_GCA_015131995,csgG
United_Kingdom_GCA_015131995,csgF
United_Kingdom_GCA_015131995,csgE
United_Kingdom_GCA_015131995,csgD
United_Kingdom_GCA_015131995,csgB
United_Kingdom_GCA_015131995,csgA
United_Kingdom_GCA_015131995,csgC
United_Kingdom_GCA_015131995,sifA
United_Kingdom_GCA_015131995,entA
United_Kingdom_GCA_015131995,entB
United_Kingdom_GCA_015131995,fepG
United_Kingdom_GCA_015131995,fimF
United_Kingdom_GCA_015131995,fimH
United_Kingdom_GCA_015131995,fimD
United_Kingdom_GCA_015131995,fimC
United_Kingdom_GCA_015131995,fimI
United_Kingdom_GCA_015131995,sseJ
United_Kingdom_GCA_015131995,steB
United_Kingdom_GCA_015131995,sifB
United_Kingdom_GCA_015131995,steA
United_Kingdom_GCA_015131995,ssaU
United_Kingdom_GCA_015131995,ssaT
United_Kingdom_GCA_015131995,ssaS
United_Kingdom_GCA_015131995,ssaR
United_Kingdom_GCA_015131995,ssaQ
United_Kingdom_GCA_015131995,ssaP
United_Kingdom_GCA_015131995,ssaO
United_Kingdom_GCA_015131995,ssaN
United_Kingdom_GCA_015131995,ssaV
United_Kingdom_GCA_015131995,ssaM
United_Kingdom_GCA_015131995,ssaL
United_Kingdom_GCA_015131995,ssaK
United_Kingdom_GCA_015131995,ssaJ
United_Kingdom_GCA_015131995,ssaI
United_Kingdom_GCA_015131995,ssaH
United_Kingdom_GCA_015131995,ssaG
United_Kingdom_GCA_015131995,sseG
United_Kingdom_GCA_015131995,sseF
United_Kingdom_GCA_015131995,sscB
United_Kingdom_GCA_015131995,sseE
United_Kingdom_GCA_015131995,sseD
United_Kingdom_GCA_015131995,sseC
United_Kingdom_GCA_015131995,sscA
United_Kingdom_GCA_015131995,sseB
United_Kingdom_GCA_015131995,sseA
United_Kingdom_GCA_015131995,ssaE
United_Kingdom_GCA_015131995,ssaD
United_Kingdom_GCA_015131995,ssaC
United_Kingdom_GCA_015131995,spiC/ssaB
United_Kingdom_GCA_015131995,sopB/sigD
United_Kingdom_GCA_015131995,pipB
United_Kingdom_GCA_015131995,ompA
United_Kingdom_GCA_015131995,sseI/srfH
United_Kingdom_GCA_015131995,sopD2
United_Kingdom_GCA_015131995,slrP
United_Kingdom_GCA_015131995,lpfA
United_Kingdom_GCA_015131995,lpfB
United_Kingdom_GCA_015131995,lpfC
United_Kingdom_GCA_015131995,lpfD
United_Kingdom_GCA_015131995,lpfE
United_Kingdom_GCA_015131995,sopE2
United_Kingdom_GCA_015131995,sodCI
United_Kingdom_GCA_015131995,sseL
United_Kingdom_GCA_015131995,mgtC
United_Kingdom_GCA_015131995,mgtB
United_Kingdom_GCA_015131995,misL
United_Kingdom_GCA_015131995,sinH
United_Kingdom_GCA_015131995,ratB
United_Kingdom_GCA_015131995,steC
United_Kingdom_GCA_015131995,pipB2
United_Kingdom_GCA_015131995,rck
United_Kingdom_GCA_015131995,spvR
United_Kingdom_GCA_015131995,spvB
United_Kingdom_GCA_015131995,spvC
United_Kingdom_GCA_015131995,pefB
United_Kingdom_GCA_015131995,pefA
United_Kingdom_GCA_015131995,pefC
United_Kingdom_GCA_015131995,pefD
United_Kingdom_GCA_015131995,mig-14
United_Kingdom_GCA_015131995,sseK1
United_Kingdom_GCA_015131995,steA
United_Kingdom_GCA_015131995,sifB
United_Kingdom_GCA_015131995,steB
United_Kingdom_GCA_015131995,sseJ
United_Kingdom_GCA_015131995,misL
United_Kingdom_GCA_015132775,entA
United_Kingdom_GCA_015132775,entB
United_Kingdom_GCA_015132775,fepG
United_Kingdom_GCA_015132775,fimF
United_Kingdom_GCA_015132775,fimH
United_Kingdom_GCA_015132775,fimD
United_Kingdom_GCA_015132775,fimC
United_Kingdom_GCA_015132775,fimI
United_Kingdom_GCA_015132775,sopE2
United_Kingdom_GCA_015132775,sodCI
United_Kingdom_GCA_015132775,sopB/sigD
United_Kingdom_GCA_015132775,pipB
United_Kingdom_GCA_015132775,ompA
United_Kingdom_GCA_015132775,sseI/srfH
United_Kingdom_GCA_015132775,sopD2
United_Kingdom_GCA_015132775,slrP
United_Kingdom_GCA_015132775,steC
United_Kingdom_GCA_015132775,sseJ
United_Kingdom_GCA_015132775,steB
United_Kingdom_GCA_015132775,sifB
United_Kingdom_GCA_015132775,steA
United_Kingdom_GCA_015132775,ssaU
United_Kingdom_GCA_015132775,ssaT
United_Kingdom_GCA_015132775,ssaS
United_Kingdom_GCA_015132775,ssaR
United_Kingdom_GCA_015132775,ssaQ
United_Kingdom_GCA_015132775,ssaP
United_Kingdom_GCA_015132775,ssaO
United_Kingdom_GCA_015132775,ssaN
United_Kingdom_GCA_015132775,ssaV
United_Kingdom_GCA_015132775,ssaM
United_Kingdom_GCA_015132775,ssaL
United_Kingdom_GCA_015132775,ssaK
United_Kingdom_GCA_015132775,ssaJ
United_Kingdom_GCA_015132775,ssaI
United_Kingdom_GCA_015132775,ssaH
United_Kingdom_GCA_015132775,ssaG
United_Kingdom_GCA_015132775,sseG
United_Kingdom_GCA_015132775,sseF
United_Kingdom_GCA_015132775,sscB
United_Kingdom_GCA_015132775,sseE
United_Kingdom_GCA_015132775,sseD
United_Kingdom_GCA_015132775,sseC
United_Kingdom_GCA_015132775,sscA
United_Kingdom_GCA_015132775,sseB
United_Kingdom_GCA_015132775,sseA
United_Kingdom_GCA_015132775,ssaE
United_Kingdom_GCA_015132775,ssaD
United_Kingdom_GCA_015132775,ssaC
United_Kingdom_GCA_015132775,spiC/ssaB
United_Kingdom_GCA_015132775,avrA
United_Kingdom_GCA_015132775,orgC
United_Kingdom_GCA_015132775,orgB
United_Kingdom_GCA_015132775,orgA
United_Kingdom_GCA_015132775,prgK
United_Kingdom_GCA_015132775,prgJ
United_Kingdom_GCA_015132775,prgI
United_Kingdom_GCA_015132775,prgH
United_Kingdom_GCA_015132775,sptP
United_Kingdom_GCA_015132775,sicP
United_Kingdom_GCA_015132775,sipA/sspA
United_Kingdom_GCA_015132775,sipD
United_Kingdom_GCA_015132775,sipC/sspC
United_Kingdom_GCA_015132775,sipB/sspB
United_Kingdom_GCA_015132775,sicA
United_Kingdom_GCA_015132775,spaS
United_Kingdom_GCA_015132775,spaR
United_Kingdom_GCA_015132775,spaQ
United_Kingdom_GCA_015132775,spaP
United_Kingdom_GCA_015132775,spaO
United_Kingdom_GCA_015132775,invJ
United_Kingdom_GCA_015132775,invI
United_Kingdom_GCA_015132775,invC
United_Kingdom_GCA_015132775,invB
United_Kingdom_GCA_015132775,invA
United_Kingdom_GCA_015132775,invE
United_Kingdom_GCA_015132775,invG
United_Kingdom_GCA_015132775,invF
United_Kingdom_GCA_015132775,invH
United_Kingdom_GCA_015132775,sopD
United_Kingdom_GCA_015132775,lpfA
United_Kingdom_GCA_015132775,lpfB
United_Kingdom_GCA_015132775,lpfC
United_Kingdom_GCA_015132775,lpfD
United_Kingdom_GCA_015132775,lpfE
United_Kingdom_GCA_015132775,sopA
United_Kingdom_GCA_015132775,csgG
United_Kingdom_GCA_015132775,csgF
United_Kingdom_GCA_015132775,csgE
United_Kingdom_GCA_015132775,csgD
United_Kingdom_GCA_015132775,csgB
United_Kingdom_GCA_015132775,csgA
United_Kingdom_GCA_015132775,csgC
United_Kingdom_GCA_015132775,sifA
United_Kingdom_GCA_015132775,sseL
United_Kingdom_GCA_015132775,mgtC
United_Kingdom_GCA_015132775,mgtB
United_Kingdom_GCA_015132775,misL
United_Kingdom_GCA_015132775,sinH
United_Kingdom_GCA_015132775,ratB
United_Kingdom_GCA_015132775,pipB2
United_Kingdom_GCA_015132775,mig-14
United_Kingdom_GCA_015132775,rck
United_Kingdom_GCA_015132775,spvR
United_Kingdom_GCA_015132775,spvB
United_Kingdom_GCA_015132775,spvC
United_Kingdom_GCA_015132775,pefB
United_Kingdom_GCA_015132775,pefA
United_Kingdom_GCA_015132775,pefC
United_Kingdom_GCA_015132775,pefD
United_Kingdom_GCA_015132775,sspH2
United_Kingdom_GCA_015132775,sseK1
United_Kingdom_GCA_015132775,steA
United_Kingdom_GCA_015132775,sifB
United_Kingdom_GCA_015132775,misL
United_Kingdom_GCA_015133115,sopA
United_Kingdom_GCA_015133115,csgG
United_Kingdom_GCA_015133115,csgF
United_Kingdom_GCA_015133115,csgE
United_Kingdom_GCA_015133115,csgD
United_Kingdom_GCA_015133115,csgB
United_Kingdom_GCA_015133115,csgA
United_Kingdom_GCA_015133115,csgC
United_Kingdom_GCA_015133115,sifA
United_Kingdom_GCA_015133115,entA
United_Kingdom_GCA_015133115,entB
United_Kingdom_GCA_015133115,fepG
United_Kingdom_GCA_015133115,fimF
United_Kingdom_GCA_015133115,fimH
United_Kingdom_GCA_015133115,fimD
United_Kingdom_GCA_015133115,fimC
United_Kingdom_GCA_015133115,fimI
United_Kingdom_GCA_015133115,sseJ
United_Kingdom_GCA_015133115,steB
United_Kingdom_GCA_015133115,sifB
United_Kingdom_GCA_015133115,steA
United_Kingdom_GCA_015133115,ssaU
United_Kingdom_GCA_015133115,ssaT
United_Kingdom_GCA_015133115,ssaS
United_Kingdom_GCA_015133115,ssaR
United_Kingdom_GCA_015133115,ssaQ
United_Kingdom_GCA_015133115,ssaP
United_Kingdom_GCA_015133115,ssaO
United_Kingdom_GCA_015133115,ssaN
United_Kingdom_GCA_015133115,ssaV
United_Kingdom_GCA_015133115,ssaM
United_Kingdom_GCA_015133115,ssaL
United_Kingdom_GCA_015133115,ssaK
United_Kingdom_GCA_015133115,ssaJ
United_Kingdom_GCA_015133115,ssaI
United_Kingdom_GCA_015133115,ssaH
United_Kingdom_GCA_015133115,ssaG
United_Kingdom_GCA_015133115,sseG
United_Kingdom_GCA_015133115,sseF
United_Kingdom_GCA_015133115,sscB
United_Kingdom_GCA_015133115,sseE
United_Kingdom_GCA_015133115,sseD
United_Kingdom_GCA_015133115,sseC
United_Kingdom_GCA_015133115,sscA
United_Kingdom_GCA_015133115,sseB
United_Kingdom_GCA_015133115,sseA
United_Kingdom_GCA_015133115,ssaE
United_Kingdom_GCA_015133115,ssaD
United_Kingdom_GCA_015133115,ssaC
United_Kingdom_GCA_015133115,spiC/ssaB
United_Kingdom_GCA_015133115,sopE2
United_Kingdom_GCA_015133115,sodCI
United_Kingdom_GCA_015133115,sopB/sigD
United_Kingdom_GCA_015133115,pipB
United_Kingdom_GCA_015133115,ompA
United_Kingdom_GCA_015133115,sseI/srfH
United_Kingdom_GCA_015133115,sopD2
United_Kingdom_GCA_015133115,slrP
United_Kingdom_GCA_015133115,sseL
United_Kingdom_GCA_015133115,avrA
United_Kingdom_GCA_015133115,orgC
United_Kingdom_GCA_015133115,orgB
United_Kingdom_GCA_015133115,orgA
United_Kingdom_GCA_015133115,prgK
United_Kingdom_GCA_015133115,prgJ
United_Kingdom_GCA_015133115,prgI
United_Kingdom_GCA_015133115,prgH
United_Kingdom_GCA_015133115,sptP
United_Kingdom_GCA_015133115,sicP
United_Kingdom_GCA_015133115,sipA/sspA
United_Kingdom_GCA_015133115,sipD
United_Kingdom_GCA_015133115,sipC/sspC
United_Kingdom_GCA_015133115,sipB/sspB
United_Kingdom_GCA_015133115,sicA
United_Kingdom_GCA_015133115,spaS
United_Kingdom_GCA_015133115,spaR
United_Kingdom_GCA_015133115,spaQ
United_Kingdom_GCA_015133115,spaP
United_Kingdom_GCA_015133115,spaO
United_Kingdom_GCA_015133115,invJ
United_Kingdom_GCA_015133115,invI
United_Kingdom_GCA_015133115,invC
United_Kingdom_GCA_015133115,invB
United_Kingdom_GCA_015133115,invA
United_Kingdom_GCA_015133115,invE
United_Kingdom_GCA_015133115,invG
United_Kingdom_GCA_015133115,invF
United_Kingdom_GCA_015133115,invH
United_Kingdom_GCA_015133115,sopD
United_Kingdom_GCA_015133115,mgtC
United_Kingdom_GCA_015133115,mgtB
United_Kingdom_GCA_015133115,misL
United_Kingdom_GCA_015133115,sinH
United_Kingdom_GCA_015133115,ratB
United_Kingdom_GCA_015133115,steC
United_Kingdom_GCA_015133115,pipB2
United_Kingdom_GCA_015133115,lpfA
United_Kingdom_GCA_015133115,lpfB
United_Kingdom_GCA_015133115,lpfC
United_Kingdom_GCA_015133115,lpfD
United_Kingdom_GCA_015133115,lpfE
United_Kingdom_GCA_015133115,rck
United_Kingdom_GCA_015133115,spvR
United_Kingdom_GCA_015133115,spvB
United_Kingdom_GCA_015133115,spvC
United_Kingdom_GCA_015133115,pefB
United_Kingdom_GCA_015133115,pefA
United_Kingdom_GCA_015133115,pefC
United_Kingdom_GCA_015133115,pefD
United_Kingdom_GCA_015133115,sspH2
United_Kingdom_GCA_015133115,mig-14
United_Kingdom_GCA_015133115,sseK1
United_Kingdom_GCA_015133115,steA
United_Kingdom_GCA_015133115,sifB
United_Kingdom_GCA_015133115,steB
United_Kingdom_GCA_015133115,sseJ
United_Kingdom_GCA_015133115,misL
United_Kingdom_GCA_015133555,entA
United_Kingdom_GCA_015133555,entB
United_Kingdom_GCA_015133555,fepG
United_Kingdom_GCA_015133555,fimF
United_Kingdom_GCA_015133555,fimH
United_Kingdom_GCA_015133555,fimD
United_Kingdom_GCA_015133555,fimC
United_Kingdom_GCA_015133555,fimI
United_Kingdom_GCA_015133555,steC
United_Kingdom_GCA_015133555,sseJ
United_Kingdom_GCA_015133555,steB
United_Kingdom_GCA_015133555,sifB
United_Kingdom_GCA_015133555,steA
United_Kingdom_GCA_015133555,sspH2
United_Kingdom_GCA_015133555,sopA
United_Kingdom_GCA_015133555,lpfA
United_Kingdom_GCA_015133555,lpfB
United_Kingdom_GCA_015133555,lpfC
United_Kingdom_GCA_015133555,lpfD
United_Kingdom_GCA_015133555,lpfE
United_Kingdom_GCA_015133555,sopE2
United_Kingdom_GCA_015133555,sodCI
United_Kingdom_GCA_015133555,csgG
United_Kingdom_GCA_015133555,csgF
United_Kingdom_GCA_015133555,csgE
United_Kingdom_GCA_015133555,csgD
United_Kingdom_GCA_015133555,csgB
United_Kingdom_GCA_015133555,csgA
United_Kingdom_GCA_015133555,csgC
United_Kingdom_GCA_015133555,sifA
United_Kingdom_GCA_015133555,sseL
United_Kingdom_GCA_015133555,avrA
United_Kingdom_GCA_015133555,orgC
United_Kingdom_GCA_015133555,orgB
United_Kingdom_GCA_015133555,orgA
United_Kingdom_GCA_015133555,prgK
United_Kingdom_GCA_015133555,prgJ
United_Kingdom_GCA_015133555,prgI
United_Kingdom_GCA_015133555,prgH
United_Kingdom_GCA_015133555,sptP
United_Kingdom_GCA_015133555,sicP
United_Kingdom_GCA_015133555,sipA/sspA
United_Kingdom_GCA_015133555,sipD
United_Kingdom_GCA_015133555,sipC/sspC
United_Kingdom_GCA_015133555,sipB/sspB
United_Kingdom_GCA_015133555,sicA
United_Kingdom_GCA_015133555,spaS
United_Kingdom_GCA_015133555,spaR
United_Kingdom_GCA_015133555,spaQ
United_Kingdom_GCA_015133555,spaP
United_Kingdom_GCA_015133555,spaO
United_Kingdom_GCA_015133555,invJ
United_Kingdom_GCA_015133555,invI
United_Kingdom_GCA_015133555,invC
United_Kingdom_GCA_015133555,invB
United_Kingdom_GCA_015133555,invA
United_Kingdom_GCA_015133555,invE
United_Kingdom_GCA_015133555,invG
United_Kingdom_GCA_015133555,invF
United_Kingdom_GCA_015133555,invH
United_Kingdom_GCA_015133555,sopD
United_Kingdom_GCA_015133555,ompA
United_Kingdom_GCA_015133555,pipB
United_Kingdom_GCA_015133555,sopB/sigD
United_Kingdom_GCA_015133555,sopD2
United_Kingdom_GCA_015133555,slrP
United_Kingdom_GCA_015133555,mgtC
United_Kingdom_GCA_015133555,mgtB
United_Kingdom_GCA_015133555,misL
